,Rate,Review,Price,QtyLeft,Sold
159523,5,5936,10,490,8305
159524,5,1008,143,993,1407
159525,5,2846,51,483,3813
159526,,,164,996,
159527,5,15844,51,483,23255
159528,5,3578,35,983,4854
159529,5,18647,51,483,29828
159530,,,7,494,
159531,,,164,996,
159532,5,5920,35,983,7996
159533,5,317,51,483,442
159534,,,164,996,
159535,,,7,494,
159536,5,2930,35,983,3996
159537,5,2785,51,483,3811
159538,,,164,996,
159539,5,10459,51,483,14349
159540,,,164,996,
159541,4.8,5676,14,440,8130
159542,5,4208,51,483,5773
159543,,,86,988,
159544,5,1701,143,993,2390
159545,5,4001,10,490,5323
159546,,,86,988,
159547,,,86,988,
159548,5,26336,51,483,46431
159549,5,1060,143,993,1425
159550,5,1264,10,490,1696
159551,5,1390,143,993,1852
159552,,,86,988,
159553,,,164,996,
159554,5,157,10,490,214
159555,5,18603,51,483,28546
159556,5,18973,51,483,30695
159557,5,3067,35,983,4315
159558,,,164,996,
159559,,,7,494,
159560,,,7,494,
159561,,,164,996,
159562,,,86,988,
159563,,,86,988,
159564,5,13537,51,483,20168
159565,,,7,494,
159566,5,8562,51,483,11844
159567,,,164,996,
159568,5,247,51,483,338
159569,5,17674,51,483,25732
159570,,,7,494,
159571,5,3449,10,490,5029
159572,5,21271,51,483,35317
159573,,,86,988,
159574,5,1041,3,195,1426
159575,5,897,35,983,1200
159576,5,2290,10,490,3098
159577,,,7,494,
159578,5,1928,143,993,2765
159579,,,164,996,
159580,5,19421,51,483,30621
159581,5,4235,35,983,6178
159582,,,7,494,
159583,5,254,143,993,347
159584,5,14994,51,483,22235
159585,5,2147,10,490,2851
159586,,,7,494,
159587,,,86,988,
159588,,,7,494,
159589,,,86,988,
159590,,,7,494,
159591,,,164,996,
159592,,,7,494,
159593,5,1960,10,490,2830
159594,5,4718,10,490,6642
159595,,,86,988,
159596,5,10064,51,483,14279
159597,,,164,996,
159598,,,7,494,
159599,5,28192,51,483,50547
159600,,,7,494,
159601,5,25552,51,483,43058
159602,5,1427,10,490,1915
159603,5,603,35,983,810
159604,5,262,10,490,381
159605,5,3113,10,490,4409
159606,,,164,996,
159607,5,509,10,490,732
159608,,,7,494,
159609,5,21169,51,483,34686
159610,5,1016,143,993,1397
159611,,,86,988,
159612,4.9,1930,3,53,2557
159613,5,579,35,983,819
159614,5,10019,51,483,14335
159615,5,3340,10,490,4815
159616,,,164,996,
159617,5,3925,51,483,5222
159618,,,164,996,
159619,5,48,10,490,68
159620,5,2545,51,483,3622
159621,,,86,988,
159622,,,164,996,
159623,5,5403,10,490,7351
159624,,,164,996,
159625,,,86,988,
159626,5,1107,143,993,1605
159627,5,6491,35,983,9129
159628,5,4241,51,483,5826
159629,5,2142,10,490,3000
159630,5,1262,35,983,1731
159631,5,1246,51,483,1694
159632,5,608,35,983,864
159633,5,3067,10,490,4109
159634,5,6177,51,483,8732
159635,,,86,988,
159636,5,20170,51,483,32807
159637,5,28831,51,483,49041
159638,5,1547,143,993,2189
159639,,,86,988,
159640,,,164,996,
159641,,,7,494,
159642,5,5234,51,483,7162
159643,,,86,988,
159644,5,11021,51,483,15271
159645,,,86,988,
159646,5,12234,51,483,18586
159647,5,3795,35,983,5172
159648,4.9,6262,21,91434,8620
159649,,,86,988,
159650,5,2039,10,490,2857
159651,,,7,494,
159652,,,7,494,
159653,5,5293,35,983,7359
159654,5,7393,51,483,10722
159655,5,4853,10,490,6874
159656,,,164,996,
159657,,,7,494,
159658,5,1997,35,983,2658
159659,5,26809,51,483,47758
159660,5,8195,51,483,11095
159661,5,1594,143,993,2117
159662,4.9,2542,3,53,3470
159663,,,164,996,
159664,,,164,996,
159665,5,1248,143,993,1668
159666,,,7,494,
159667,5,5838,35,983,8044
159668,5,5598,51,483,7593
159669,,,7,494,
159670,,,164,996,
159671,5,20167,51,483,30820
159672,5,12683,51,483,17786
159673,5,1875,143,993,2631
159674,,,7,494,
159675,,,7,494,
159676,5,5532,10,490,7896
159677,5,28441,51,483,50055
159678,5,447,51,483,633
159679,,,86,988,
159680,5,4814,10,490,6956
159681,5,1323,35,983,1783
159682,5,1923,35,983,2612
159683,5,2371,10,490,3192
159684,,,7,494,
159685,5,1545,143,993,2164
159686,,,86,988,
159687,5,19161,51,483,30292
159688,,,7,494,
159689,,,86,988,
159690,5,1235,35,983,1651
159691,5,3219,35,983,4681
159692,5,3327,35,983,4500
159693,5,13080,51,483,19988
159694,5,2834,51,483,4020
159695,5,7590,51,483,11229
159696,,,86,988,
159697,5,5688,35,983,8147
159698,5,6252,51,483,8563
159699,,,7,494,
159700,5,3696,35,983,5146
159701,5,753,10,490,1060
159702,5,109,35,983,155
159703,5,15157,51,483,23353
159704,5,20916,51,483,34593
159705,5,4193,51,483,5698
159706,,,7,494,
159707,5,6156,35,983,8900
159708,5,863,143,993,1233
159709,,,86,988,
159710,,,164,996,
159711,,,164,996,
159712,,,7,494,
159713,,,7,494,
159714,5,2014,35,983,2903
159715,5,5138,10,490,7393
159716,5,22063,51,483,34868
159717,5,21901,51,483,34385
159718,,,86,988,
159719,,,7,494,
159720,,,7,494,
159721,,,164,996,
159722,5,1682,10,490,2264
159723,,,7,494,
159724,,,7,494,
159725,5,1172,10,490,1669
159726,,,7,494,
159727,5,344,143,993,499
159728,5,3485,35,983,4626
159729,,,7,494,
159730,5,280,35,983,390
159731,5,21091,51,483,32381
159732,,,7,494,
159733,4.6,706,7,53165,948
159734,5,24455,51,483,39059
159735,5,4126,35,983,5920
159736,5,19107,51,483,29318
159737,5,4501,10,490,6001
159738,5,121,51,483,172
159739,5,15562,51,483,24071
159740,4.9,596,3,53,847
159741,,,86,988,
159742,5,6338,10,490,8813
159743,5,6263,10,490,8530
159744,,,7,494,
159745,5,1921,35,983,2682
159746,5,8443,51,483,11756
159747,,,86,988,
159748,5,539,51,483,717
159749,,,86,988,
159750,,,164,996,
159751,5,24710,51,483,42338
159752,5,3832,10,490,5270
159753,,,7,494,
159754,5,473,35,983,667
159755,5,16566,51,483,24136
159756,,,86,988,
159757,5,2343,10,490,3337
159758,,,86,988,
159759,5,2304,10,490,3166
159760,,,86,988,
159761,5,938,143,993,1294
159762,5,25779,51,483,43113
159763,5,410,35,983,548
159764,5,5395,10,490,7479
159765,5,2247,35,983,3044
159766,5,1680,10,490,2232
159767,,,7,494,
159768,5,5549,35,983,7759
159769,,,86,988,
159770,5,4376,35,983,6173
159771,5,4315,35,983,5865
159772,5,1192,51,483,1708
159773,5,2206,35,983,3089
159774,,,7,494,
159775,5,555,35,983,783
159776,,,164,996,
159777,5,21613,51,483,34894
159778,5,19270,51,483,30624
159779,,,7,494,
159780,5,4776,35,983,6399
159781,,,86,988,
159782,,,7,494,
159783,5,475,51,483,660
159784,5,190,3,195,273
159785,5,2213,51,483,2960
159786,,,164,996,
159787,5,727,51,483,1027
159788,5,2720,10,490,3943
159789,5,16727,51,483,26434
159790,5,2222,10,490,2948
159791,5,8751,51,483,11909
159792,5,3509,35,983,4830
159793,5,12404,51,483,17549
159794,,,86,988,
159795,,,164,996,
159796,5,6604,10,490,9604
159797,5,6052,35,983,8360
159798,5,859,143,993,1155
159799,,,164,996,
159800,,,86,988,
159801,,,7,494,
159802,5,29875,51,483,52099
159803,5,14193,51,483,21304
159804,5,22108,51,483,36433
159805,,,7,494,
159806,,,164,996,
159807,5,2524,10,490,3451
159808,5,12687,51,483,19186
159809,5,1527,143,993,2159
159810,5,3273,10,490,4391
159811,5,5077,35,983,7162
159812,,,7,494,
159813,,,164,996,
159814,5,3779,51,483,5060
159815,5,25771,51,483,44300
159816,5,4587,10,490,6144
159817,5,24594,51,483,42076
159818,5,21532,51,483,33641
159819,5,550,35,983,788
159820,5,4760,51,483,6631
159821,,,86,988,
159822,,,164,996,
159823,5,568,35,983,783
159824,,,164,996,
159825,5,6122,10,490,8545
159826,5,5618,51,483,7760
159827,,,164,996,
159828,5,3950,51,483,5609
159829,4.9,1436,3,53,1926
159830,5,9998,51,483,14762
159831,5,2797,51,483,3893
159832,5,3466,10,490,4643
159833,5,762,10,490,1100
159834,5,25074,51,483,43273
159835,5,4798,35,983,6545
159836,5,26625,51,483,45382
159837,5,15856,51,483,23035
159838,5,6466,10,490,9073
159839,,,7,494,
159840,,,164,996,
159841,,,7,494,
159842,,,164,996,
159843,,,7,494,
159844,5,14075,51,483,20839
159845,5,7436,51,483,10313
159846,5,3048,35,983,4156
159847,,,7,494,
159848,5,4279,10,490,5839
159849,5,2801,35,983,3948
159850,5,5898,35,983,8233
159851,5,2742,10,490,3779
159852,5,118,3,195,173
159853,,,7,494,
159854,5,12157,51,483,18041
159855,5,20415,51,483,31347
159856,,,7,494,
159857,5,3380,35,983,4580
159858,,,164,996,
159859,5,25610,51,483,44592
159860,,,164,996,
159861,5,3192,10,490,4269
159862,5,4193,10,490,6092
159863,5,1340,51,483,1904
159864,5,87,143,993,126
159865,5,3460,51,483,4852
159866,,,164,996,
159867,5,1181,143,993,1604
159868,,,164,996,
159869,5,2063,143,993,2881
159870,,,164,996,
159871,5,325,143,993,460
159872,5,18402,51,483,27482
159873,5,3982,10,490,5613
159874,5,11834,51,483,17652
159875,,,164,996,
159876,,,164,996,
159877,,,164,996,
159878,5,13463,51,483,20109
159879,,,7,494,
159880,5,335,143,993,468
159881,,,86,988,
159882,,,86,988,
159883,5,1454,10,490,2017
159884,,,7,494,
159885,,,86,988,
159886,,,86,988,
159887,5,18,10,490,28
159888,5,4783,35,983,6617
159889,5,2841,51,483,4086
159890,,,164,996,
159891,5,11699,51,483,16670
159892,,,164,996,
159893,5,4049,10,490,5529
159894,5,6373,10,490,8625
159895,,,86,988,
159896,5,9643,51,483,13333
159897,,,7,494,
159898,5,5605,35,983,8016
159899,5,28311,51,483,50609
159900,5,11056,51,483,15882
159901,5,194,10,490,261
159902,5,21883,51,483,34551
159903,,,164,996,
159904,5,25070,51,483,40604
159905,,,7,494,
159906,5,29905,51,483,54183
159907,5,9498,51,483,13521
159908,,,164,996,
159909,5,3393,35,983,4940
159910,5,25060,51,483,42118
159911,5,2849,51,483,4055
159912,5,13957,51,483,19904
159913,,,164,996,
159914,5,2872,10,490,4013
159915,5,1936,10,490,2598
159916,,,7,494,
159917,,,7,494,
159918,5,4662,10,490,6751
159919,5,21718,51,483,35276
159920,5,281,143,993,406
159921,,,164,996,
159922,,,86,988,
159923,,,86,988,
159924,5,1829,35,983,2502
159925,5,4861,35,983,6895
159926,,,164,996,
159927,,,86,988,
159928,5,4146,35,983,5949
159929,,,164,996,
159930,5,2534,35,983,3510
159931,,,164,996,
159932,5,1878,143,993,2582
159933,5,23601,51,483,39347
159934,5,1191,35,983,1726
159935,5,4119,10,490,5816
159936,5,3012,10,490,4325
159937,,,164,996,
159938,5,1311,35,983,1784
159939,,,86,988,
159940,5,15541,51,483,23998
159941,,,164,996,
159942,,,164,996,
159943,5,3040,51,483,4116
159944,5,764,3,195,1098
159945,,,86,988,
159946,5,1686,35,983,2384
159947,5,3066,35,983,4421
159948,,,7,494,
159949,5,3007,10,490,4165
159950,5,1488,143,993,2106
159951,5,7189,51,483,10225
159952,,,164,996,
159953,5,5774,35,983,7814
159954,,,86,988,
159955,5,7754,51,483,10554
159956,4.9,3876,21,91434,5278
159957,5,24514,51,483,39643
159958,5,766,10,490,1055
159959,5,233,10,490,328
159960,5,26245,51,483,42900
159961,,,164,996,
159962,5,2853,35,983,4078
159963,5,4044,51,483,5859
159964,5,3983,35,983,5540
159965,,,164,996,
159966,5,297,35,983,423
159967,,,164,996,
159968,5,12473,51,483,17898
159969,5,26847,51,483,46102
159970,5,8152,51,483,11032
159971,5,19244,51,483,31174
159972,,,86,988,
159973,5,24946,51,483,42453
159974,5,2845,35,983,4132
159975,5,15400,51,483,23129
159976,,,86,988,
159977,5,1343,35,983,1784
159978,5,1346,10,490,1953
159979,5,3590,51,483,5187
159980,,,86,988,
159981,5,549,51,483,746
159982,5,2594,10,490,3505
159983,5,6230,35,983,8655
159984,5,11929,51,483,17620
159985,5,1525,10,490,2193
159986,5,514,35,983,696
159987,5,23720,51,483,39960
159988,5,8997,51,483,12566
159989,,,7,494,
159990,5,6092,35,983,8181
159991,5,66,143,993,99
159992,,,7,494,
159993,,,7,494,
159994,,,164,996,
159995,5,6006,10,490,8033
159996,,,164,996,
159997,5,80,143,993,116
159998,,,164,996,
159999,5,3053,10,490,4292
160000,,,164,996,
160001,5,14352,51,483,20283
160002,5,2020,143,993,2864
160003,5,22421,51,483,36192
160004,5,25449,51,483,44342
160005,5,4491,10,490,6165
160006,5,3747,10,490,5272
160007,5,730,10,490,974
160008,,,86,988,
160009,,,86,988,
160010,5,1645,51,483,2206
160011,5,4030,10,490,5401
160012,,,86,988,
160013,,,164,996,
160014,5,4569,35,983,6361
160015,,,86,988,
160016,5,4316,10,490,5944
160017,5,20647,51,483,30998
160018,5,4958,35,983,6791
160019,5,7832,51,483,11335
160020,5,4645,10,490,6661
160021,5,3600,10,490,5145
160022,4.8,6819,14,440,9719
160023,5,22717,51,483,38349
160024,,,164,996,
160025,,,164,996,
160026,5,4462,35,983,6353
160027,5,6185,35,983,8943
160028,4.9,745,21,91434,1014
160029,5,2129,51,483,2980
160030,5,4935,10,490,7016
160031,5,16450,51,483,25671
160032,5,5398,35,983,7608
160033,5,27321,51,483,47979
160034,5,28729,51,483,49295
160035,5,15847,51,483,23989
160036,,,7,494,
160037,5,1851,143,993,2475
160038,5,1061,143,993,1508
160039,5,1192,35,983,1632
160040,5,2087,143,993,3006
160041,5,3610,35,983,5098
160042,,,86,988,
160043,5,6334,35,983,9256
160044,5,21471,51,483,35778
160045,5,4352,10,490,6048
160046,5,4707,10,490,6406
160047,5,1339,35,983,1860
160048,5,14652,51,483,22036
160049,5,324,35,983,454
160050,4.6,2929,7,53165,4090
160051,,,164,996,
160052,5,5210,51,483,6978
160053,5,1612,10,490,2236
160054,5,1044,35,983,1458
160055,5,23745,51,483,37979
160056,5,3833,51,483,5213
160057,5,3393,35,983,4626
160058,5,18492,51,483,27551
160059,,,7,494,
160060,5,25906,51,483,43768
160061,,,7,494,
160062,,,7,494,
160063,,,86,988,
160064,5,3278,35,983,4378
160065,,,7,494,
160066,,,86,988,
160067,,,7,494,
160068,5,5022,35,983,6747
160069,5,9134,51,483,13513
160070,,,7,494,
160071,5,2099,10,490,2901
160072,,,164,996,
160073,5,11936,51,483,16869
160074,5,318,3,195,433
160075,,,164,996,
160076,5,4362,35,983,6358
160077,5,1807,10,490,2449
160078,,,7,494,
160079,5,2550,10,490,3445
160080,,,86,988,
160081,5,52,35,983,78
160082,5,28779,51,483,50100
160083,,,7,494,
160084,5,2564,35,983,3575
160085,,,86,988,
160086,,,164,996,
160087,5,24346,51,483,38685
160088,5,4163,10,490,5967
160089,,,7,494,
160090,,,7,494,
160091,5,243,10,490,337
160092,,,7,494,
160093,5,2520,35,983,3446
160094,,,86,988,
160095,5,2181,10,490,3105
160096,,,164,996,
160097,,,86,988,
160098,5,4152,51,483,5521
160099,5,4140,35,983,5848
160100,5,10354,51,483,15460
160101,5,22586,51,483,36413
160102,5,1129,51,483,1558
160103,5,744,35,983,1051
160104,5,11374,51,483,16454
160105,,,86,988,
160106,5,3961,10,490,5624
160107,5,9909,51,483,14637
160108,5,868,143,993,1151
160109,,,164,996,
160110,,,164,996,
160111,4.8,495,14,440,662
160112,5,5334,35,983,7325
160113,5,4811,35,983,6455
160114,,,86,988,
160115,5,5894,35,983,8654
160116,,,7,494,
160117,,,164,996,
160118,5,2124,35,983,3070
160119,5,3479,35,983,4754
160120,,,7,494,
160121,,,164,996,
160122,5,4125,10,490,5729
160123,5,8911,51,483,12309
160124,5,151,10,490,204
160125,5,4442,35,983,6035
160126,,,164,996,
160127,,,7,494,
160128,,,7,494,
160129,,,7,494,
160130,5,5150,10,490,6876
160131,,,164,996,
160132,,,86,988,
160133,,,86,988,
160134,,,164,996,
160135,,,164,996,
160136,,,86,988,
160137,5,704,143,993,1004
160138,5,16810,51,483,25706
160139,5,17752,51,483,27685
160140,5,1353,10,490,1812
160141,5,5693,10,490,7885
160142,5,22978,51,483,36961
160143,5,12178,51,483,17894
160144,5,7172,51,483,10552
160145,5,6380,35,983,8934
160146,,,7,494,
160147,5,1995,143,993,2645
160148,5,11084,51,483,16258
160149,,,86,988,
160150,5,3107,10,490,4430
160151,5,2301,10,490,3167
160152,,,164,996,
160153,5,1446,143,993,1966
160154,5,1510,143,993,2040
160155,5,1744,10,490,2517
160156,5,6318,35,983,8517
160157,5,6092,35,983,8682
160158,5,368,10,490,512
160159,5,14702,51,483,20791
160160,5,826,143,993,1136
160161,5,5627,35,983,7574
160162,,,86,988,
160163,5,5733,51,483,7889
160164,5,5600,35,983,7762
160165,5,24626,51,483,39283
160166,,,164,996,
160167,5,1218,10,490,1751
160168,5,1574,10,490,2219
160169,,,164,996,
160170,,,164,996,
160171,5,2451,10,490,3560
160172,5,254,51,483,347
160173,5,4352,51,483,5835
160174,5,1591,143,993,2289
160175,5,13880,51,483,21392
160176,,,7,494,
160177,,,86,988,
160178,5,1675,10,490,2231
160179,5,3319,10,490,4834
160180,,,7,494,
160181,5,4702,10,490,6791
160182,5,4364,10,490,5959
160183,5,5330,35,983,7370
160184,5,12114,51,483,17836
160185,5,25035,51,483,43148
160186,5,5915,35,983,8564
160187,,,164,996,
160188,5,8625,51,483,11747
160189,5,21130,51,483,34177
160190,,,164,996,
160191,5,15330,51,483,23137
160192,5,3004,10,490,4298
160193,5,6530,51,483,9540
160194,5,3839,51,483,5508
160195,5,4714,10,490,6419
160196,,,164,996,
160197,5,16322,51,483,23444
160198,,,164,996,
160199,,,164,996,
160200,5,478,51,483,697
160201,,,86,988,
160202,,,164,996,
160203,5,25349,51,483,43207
160204,,,164,996,
160205,5,2282,10,490,3257
160206,5,719,143,993,967
160207,5,5204,51,483,7076
160208,5,4947,10,490,7143
160209,,,7,494,
160210,5,1620,143,993,2308
160211,5,29692,51,483,53947
160212,5,2610,35,983,3715
160213,5,29017,51,483,49515
160214,5,442,143,993,612
160215,5,2255,10,490,3265
160216,5,4435,10,490,6057
160217,,,7,494,
160218,5,4535,35,983,6103
160219,5,1024,143,993,1461
160220,,,86,988,
160221,5,12239,51,483,18069
160222,5,6313,35,983,9194
160223,,,164,996,
160224,5,13951,51,483,20863
160225,5,417,35,983,594
160226,5,420,143,993,577
160227,,,164,996,
160228,5,1333,143,993,1929
160229,5,19413,51,483,29875
160230,,,86,988,
160231,,,7,494,
160232,5,2620,10,490,3696
160233,5,6122,35,983,8759
160234,,,86,988,
160235,5,15170,51,483,22239
160236,5,2967,51,483,4267
160237,,,7,494,
160238,,,7,494,
160239,5,4553,35,983,6329
160240,5,12279,51,483,18614
160241,5,4084,10,490,5443
160242,,,7,494,
160243,5,1440,143,993,1947
160244,5,8203,51,483,11802
160245,,,7,494,
160246,5,5791,35,983,7935
160247,5,15373,51,483,22837
160248,5,1735,51,483,2444
160249,,,164,996,
160250,5,24268,51,483,39317
160251,5,6604,35,983,9126
160252,5,21469,51,483,33604
160253,,,86,988,
160254,5,23899,51,483,39705
160255,5,3085,35,983,4434
160256,,,164,996,
160257,,,86,988,
160258,,,164,996,
160259,5,6713,51,483,9205
160260,,,164,996,
160261,5,28660,51,483,48070
160262,5,5149,51,483,7236
160263,,,164,996,
160264,5,3199,51,483,4455
160265,,,164,996,
160266,,,7,494,
160267,,,7,494,
160268,5,17636,51,483,26953
160269,,,86,988,
160270,5,1211,143,993,1677
160271,5,23989,51,483,38553
160272,5,303,143,993,408
160273,5,698,51,483,982
160274,,,164,996,
160275,,,7,494,
160276,,,86,988,
160277,5,4975,10,490,6774
160278,,,86,988,
160279,,,7,494,
160280,5,5893,10,490,8553
160281,,,164,996,
160282,,,7,494,
160283,5,3611,10,490,4873
160284,5,24538,51,483,40825
160285,5,27158,51,483,46116
160286,5,3862,51,483,5620
160287,5,8312,51,483,11755
160288,,,7,494,
160289,,,164,996,
160290,5,13340,51,483,19380
160291,5,1603,10,490,2305
160292,5,2784,10,490,3738
160293,5,3126,51,483,4472
160294,5,7299,51,483,9884
160295,,,164,996,
160296,,,86,988,
160297,5,13756,51,483,20591
160298,,,164,996,
160299,4.9,2335,21,91434,3267
160300,5,1177,143,993,1707
160301,,,7,494,
160302,5,4195,35,983,5879
160303,5,460,51,483,670
160304,,,7,494,
160305,5,633,35,983,912
160306,5,22477,51,483,34654
160307,5,78,10,490,113
160308,5,8200,51,483,12124
160309,,,164,996,
160310,5,1252,35,983,1798
160311,,,86,988,
160312,5,5428,51,483,7541
160313,5,29439,51,483,50199
160314,5,28047,51,483,50191
160315,,,86,988,
160316,5,4391,10,490,6243
160317,5,9473,51,483,13921
160318,5,3148,35,983,4337
160319,,,7,494,
160320,,,7,494,
160321,5,2277,10,490,3101
160322,5,1018,35,983,1420
